USGS,7032000,2023-09-15,20:00,CDT,156000,P
USGS,7032000,2023-09-15,21:00,CDT,155000,P
USGS,7032000,2023-09-15,22:00,CDT,156000,P
USGS,7032000,2023-09-15,23:00,CDT,155000,P
USGS,7032000,2023-09-16,0:00,CDT,155000,P
USGS,7032000,2023-09-16,1:00,CDT,156000,P
USGS,7032000,2023-09-16,2:00,CDT,156000,P
USGS,7032000,2023-09-16,3:00,CDT,156000,P
USGS,7032000,2023-09-16,5:00,CDT,155000,P
USGS,7032000,2023-09-16,6:00,CDT,155000,P
USGS,7032000,2023-09-16,7:00,CDT,155000,P
USGS,7032000,2023-09-16,8:00,CDT,155000,P
USGS,7032000,2023-09-16,9:00,CDT,155000,P
USGS,7032000,2023-09-16,10:00,CDT,155000,P
USGS,7032000,2023-09-16,11:00,CDT,156000,P
USGS,7032000,2023-09-16,12:00,CDT,156000,P
USGS,7032000,2023-09-16,13:00,CDT,156000,P
USGS,7032000,2023-09-16,14:00,CDT,156000,P
USGS,7032000,2023-09-16,15:00,CDT,156000,P
USGS,7032000,2023-09-16,16:00,CDT,156000,P
USGS,7032000,2023-09-16,17:00,CDT,156000,P
USGS,7032000,2023-09-16,18:00,CDT,156000,P
USGS,7032000,2023-09-16,19:00,CDT,156000,P
USGS,7032000,2023-09-16,20:00,CDT,156000,P
USGS,7032000,2023-09-16,21:00,CDT,156000,P
USGS,7032000,2023-09-16,22:00,CDT,156000,P
USGS,7032000,2023-09-16,23:00,CDT,156000,P
USGS,7032000,2023-09-17,0:00,CDT,156000,P
USGS,7032000,2023-09-17,1:00,CDT,156000,P
USGS,7032000,2023-09-17,2:00,CDT,156000,P
USGS,7032000,2023-09-17,3:00,CDT,156000,P
USGS,7032000,2023-09-17,4:00,CDT,156000,P
USGS,7032000,2023-09-17,5:00,CDT,156000,P
USGS,7032000,2023-09-17,6:00,CDT,156000,P
USGS,7032000,2023-09-17,7:00,CDT,156000,P
USGS,7032000,2023-09-17,8:00,CDT,156000,P
USGS,7032000,2023-09-17,9:00,CDT,156000,P
USGS,7032000,2023-09-17,10:00,CDT,157000,P
USGS,7032000,2023-09-17,11:00,CDT,157000,P
USGS,7032000,2023-09-17,12:00,CDT,157000,P
USGS,7032000,2023-09-17,13:00,CDT,157000,P
USGS,7032000,2023-09-17,14:00,CDT,158000,P
USGS,7032000,2023-09-17,15:00,CDT,158000,P
USGS,7032000,2023-09-17,16:00,CDT,158000,P
USGS,7032000,2023-09-17,17:00,CDT,159000,P
USGS,7032000,2023-09-17,18:00,CDT,159000,P
USGS,7032000,2023-09-17,19:00,CDT,159000,P
USGS,7032000,2023-09-17,20:00,CDT,160000,P
USGS,7032000,2023-09-17,21:00,CDT,160000,P
USGS,7032000,2023-09-17,23:00,CDT,161000,P
USGS,7032000,2023-09-18,0:00,CDT,162000,P
USGS,7032000,2023-09-18,1:00,CDT,162000,P
USGS,7032000,2023-09-18,2:00,CDT,162000,P
USGS,7032000,2023-09-18,3:00,CDT,162000,P
USGS,7032000,2023-09-18,4:00,CDT,162000,P
USGS,7032000,2023-09-18,5:00,CDT,162000,P
USGS,7032000,2023-09-18,6:00,CDT,163000,P
USGS,7032000,2023-09-18,7:00,CDT,163000,P
USGS,7032000,2023-09-18,8:00,CDT,163000,P
USGS,7032000,2023-09-18,9:00,CDT,163000,P
USGS,7032000,2023-09-18,10:00,CDT,163000,P
USGS,7032000,2023-09-18,11:00,CDT,163000,P
USGS,7032000,2023-09-18,12:00,CDT,164000,P
USGS,7032000,2023-09-18,13:00,CDT,164000,P
USGS,7032000,2023-09-18,14:00,CDT,164000,P
USGS,7032000,2023-09-18,15:00,CDT,164000,P
USGS,7032000,2023-09-18,16:00,CDT,164000,P
USGS,7032000,2023-09-18,17:00,CDT,164000,P
USGS,7032000,2023-09-18,18:00,CDT,164000,P
USGS,7032000,2023-09-18,19:00,CDT,164000,P
USGS,7032000,2023-09-18,20:00,CDT,164000,P
USGS,7032000,2023-09-18,21:00,CDT,164000,P
USGS,7032000,2023-09-18,22:00,CDT,163000,P
USGS,7032000,2023-09-18,23:00,CDT,164000,P
USGS,7032000,2023-09-19,0:00,CDT,163000,P
USGS,7032000,2023-09-19,1:00,CDT,163000,P
USGS,7032000,2023-09-19,2:00,CDT,163000,P
USGS,7032000,2023-09-19,3:00,CDT,161000,P
USGS,7032000,2023-09-19,4:00,CDT,162000,P
USGS,7032000,2023-09-19,5:00,CDT,162000,P
USGS,7032000,2023-09-19,6:00,CDT,161000,P
USGS,7032000,2023-09-19,7:00,CDT,161000,P
USGS,7032000,2023-09-19,8:00,CDT,160000,P
USGS,7032000,2023-09-19,9:00,CDT,160000,P
USGS,7032000,2023-09-19,10:00,CDT,160000,P
USGS,7032000,2023-09-19,11:00,CDT,159000,P
USGS,7032000,2023-09-19,12:00,CDT,158000,P
USGS,7032000,2023-09-19,13:00,CDT,158000,P
USGS,7032000,2023-09-19,14:00,CDT,157000,P
USGS,7032000,2023-09-19,15:00,CDT,157000,P
USGS,7032000,2023-09-19,16:00,CDT,156000,P
USGS,7032000,2023-09-19,17:00,CDT,156000,P
USGS,7032000,2023-09-19,18:00,CDT,155000,P
USGS,7032000,2023-09-19,19:00,CDT,154000,P
USGS,7032000,2023-09-19,20:00,CDT,154000,P
USGS,7032000,2023-09-19,21:00,CDT,153000,P
USGS,7032000,2023-09-19,22:00,CDT,153000,P
USGS,7032000,2023-09-19,23:00,CDT,153000,P
USGS,7032000,2023-09-20,0:00,CDT,152000,P
USGS,7032000,2023-09-20,1:00,CDT,152000,P
USGS,7032000,2023-09-20,2:00,CDT,151000,P
USGS,7032000,2023-09-20,3:00,CDT,151000,P
USGS,7032000,2023-09-20,4:00,CDT,151000,P
USGS,7032000,2023-09-20,5:00,CDT,148000,P
USGS,7032000,2023-09-20,6:00,CDT,150000,P
USGS,7032000,2023-09-20,7:00,CDT,149000,P
USGS,7032000,2023-09-20,8:00,CDT,149000,P
